"日期","channel_name","国家地区","newUser","activeUser","payNum","payNumWeb","payUser","activePayUser","payRate","payUserNew","payRateNew","ARPU","ARPPU","onlineTimeMin","payNumNew","payUserNew2","payNum2"
"2024-07-18(四)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-18(四)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","日本","1,098","19,076","14,045.1","94.96","662","6,272","3.47%","52","4.58%","0.74","21.22","74.86","2,165.46","113","2,858.43"
"2024-07-19(五)","googleplay","日本","814","6,786","5,683.8","19.99","286","2,179","4.21%","15","1.82%","0.84","19.87","83.71","517.29","35","465.3"
"2024-07-19(五)","AppStore","中国","5","83","2.99","0","1","24","1.2%","0","0%","0.04","2.99","100.93","0","0","0"
"2024-07-19(五)","googleplay","中国","3","37","33.95","0","3","8","8.11%","0","0%","0.92","11.32","113.83","0","0","0"
"2024-07-19(五)","AppStore","美国","0","15","134.89","0","1","6","6.67%","0","0%","8.99","134.89","72.88","0","1","134.89"
"2024-07-19(五)","googleplay","越南","0","5","-","-","-","-","0%","0","0%","0","-","52.8","-","-","-"
"2024-07-19(五)","googleplay","韩国","0","5","0","0","0","1","0%","0","0%","0","0","120.57","0","0","0"
"2024-07-19(五)","googleplay","泰国","1","6","0","0","0","1","0%","0","0%","0","0","53.75","0","0","0"
"2024-07-19(五)","AppStore","越南","1","6","0","0","0","2","0%","0","0%","0","0","78.99","0","0","0"
"2024-07-19(五)","googleplay","马来西亚","3","4","0","0","0","0","0%","0","0%","0","0","109.62","0","0","0"
"2024-07-19(五)","googleplay","美国","0","3","-","-","-","1","0%","0","0%","0","-","48.76","-","-","-"
"2024-07-19(五)","AppStore","加拿大","0","7","0","0","0","1","0%","0","0%","0","0","36.92","0","0","0"
"2024-07-19(五)","AppStore","泰国","0","6","0","0","0","2","0%","0","0%","0","0","82.29","0","0","0"
"2024-07-19(五)","AppStore","韩国","2","6","0","0","0","1","0%","0","0%","0","0","54.16","0","0","0"
"2024-07-19(五)","googleplay","印度尼西亚","0","2","0","0","0","0","0%","0","0%","0","-","117.81","0","0","0"
"2024-07-19(五)","AppStore","澳大利亚","0","4","0","0","0","1","0%","0","0%","0","0","63.8","0","0","0"
"2024-07-19(五)","googleplay","俄罗斯","0","4","-","-","-","-","0%","0","0%","0","-","94.34","-","-","-"
"2024-07-19(五)","AppStore","马来西亚","0","5","20.97","0","2","2","40%","0","0%","4.19","10.49","107.57","0","0","0"
"2024-07-19(五)","AppStore","英国","0","5","0","0","0","2","0%","0","0%","0","0","138.8","0","0","0"
"2024-07-19(五)","googleplay","墨西哥","1","4","0","0","0","0","0%","0","0%","0","0","43.08","0","0","0"
"2024-07-19(五)","googleplay","新加坡","0","1","-","-","-","-","0%","0","0%","0","-","42.27","-","-","-"
"2024-07-19(五)","googleplay","巴西","2","3","-","-","-","-","0%","0","0%","0","-","37.33","-","-","-"
"2024-07-19(五)","AppStore","新加坡","0","4","0","0","0","0","0%","0","0%","0","0","60.29","0","0","0"
"2024-07-19(五)","AppStore","菲律宾","0","1","-","-","-","1","0%","0","0%","0","-","52.02","-","-","-"
"2024-07-19(五)","googleplay","加拿大","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","新西兰","0","1","-","-","-","-","0%","0","0%","0","-","243.18","-","-","-"
"2024-07-19(五)","googleplay","法国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","智利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","德国","0","1","-","-","-","-","0%","0","0%","0","-","130.85","-","-","-"
"2024-07-19(五)","AppStore","俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","德国","0","1","0","0","0","1","0%","0","0%","0","0","139.1","0","0","0"
"2024-07-19(五)","googleplay","菲律宾","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-19(五)","AppStore","印度尼西亚","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-19(五)","googleplay","秘鲁","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","澳大利亚","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","巴西","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-19(五)","googleplay","哥伦比亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","法国","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-19(五)","googleplay","厄瓜多尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","英国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","意大利","0","2","-","-","-","-","0%","0","0%","0","-","39.73","-","-","-"
"2024-07-19(五)","AppStore","荷兰","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","瑞士","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","比利时","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","乌拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","埃及","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","瑞典","0","1","-","-","-","0","0%","0","0%","0","-","81.53","-","-","-"
"2024-07-19(五)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","波兰","0","1","-","-","-","-","0%","0","0%","0","-","84.32","-","-","-"
"2024-07-19(五)","googleplay","危地马拉","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","土耳其","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","尼泊尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-19(五)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","巴哈马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","克罗地亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","阿尔及利亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","老挝","0","1","-","-","-","-","0%","0","0%","0","-","6.65","-","-","-"
"2024-07-19(五)","AppStore","墨西哥","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","丹麦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","伊拉克","0","1","-","-","-","-","0%","0","0%","0","-","54.4","-","-","-"
"2024-07-19(五)","googleplay","乌克兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","白俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","芬兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","玻利维亚","1","1","-","-","-","-","0%","0","0%","0","-","11","-","-","-"
"2024-07-19(五)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","荷兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-19(五)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","意大利","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","新西兰","0","1","-","-","-","-","0%","0","0%","0","-","49.57","-","-","-"
"2024-07-19(五)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","洪都拉斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-07-19(五)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","爱尔兰","-","2","0","0","0","1","0%","0","-","0","0","104.86","0","0","0"
"2024-07-19(五)","googleplay","南非","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-19(五)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","日本","1,306","18,924","15,732.11","0","689","6,125","3.64%","64","4.75%","0.83","22.83","78.71","3,245.7","123","3,338.87"
"2024-07-20(六)","googleplay","日本","1,064","7,038","7,135.07","399.98","319","2,188","4.53%","34","3.17%","1.01","22.37","87.11","944.9","66","1,242.26"
"2024-07-20(六)","AppStore","中国","4","72","2.99","0","1","19","1.39%","0","0%","0.04","2.99","118.1","0","0","0"
"2024-07-20(六)","googleplay","中国","4","34","21.92","0","2","8","5.88%","0","0%","0.64","10.96","121.24","0","0","0"
"2024-07-20(六)","AppStore","美国","0","13","0","0","0","6","0%","0","0%","0","0","87.96","0","0","0"
"2024-07-20(六)","googleplay","越南","2","7","-","-","-","-","0%","0","0%","0","-","37.95","-","-","-"
"2024-07-20(六)","googleplay","韩国","0","4","0","0","0","1","0%","0","0%","0","0","177.57","0","0","0"
"2024-07-20(六)","googleplay","泰国","1","5","0","0","0","1","0%","0","0%","0","0","93.58","0","0","0"
"2024-07-20(六)","AppStore","越南","0","6","0","0","0","2","0%","0","0%","0","0","125.68","0","0","0"
"2024-07-20(六)","googleplay","马来西亚","2","4","0","0","0","0","0%","0","0%","0","0","210.26","0","0","0"
"2024-07-20(六)","googleplay","美国","0","5","-","-","-","1","0%","0","0%","0","-","56.82","-","-","-"
"2024-07-20(六)","AppStore","加拿大","0","7","0","0","0","1","0%","0","0%","0","0","50.58","0","0","0"
"2024-07-20(六)","AppStore","泰国","0","3","0","0","0","2","0%","0","0%","0","0","60.57","0","0","0"
"2024-07-20(六)","AppStore","韩国","0","4","0","0","0","1","0%","0","0%","0","0","163.26","0","0","0"
"2024-07-20(六)","googleplay","印度尼西亚","0","2","0","0","0","0","0%","0","0%","0","-","94.32","0","0","0"
"2024-07-20(六)","AppStore","澳大利亚","1","6","0","0","0","1","0%","0","0%","0","0","38.7","0","0","0"
"2024-07-20(六)","googleplay","俄罗斯","1","4","-","-","-","-","0%","0","0%","0","-","79.79","-","-","-"
"2024-07-20(六)","AppStore","马来西亚","0","6","0","0","0","2","0%","0","0%","0","0","104.92","0","0","0"
"2024-07-20(六)","AppStore","英国","0","4","0","0","0","2","0%","0","0%","0","0","147.74","0","0","0"
"2024-07-20(六)","googleplay","墨西哥","1","4","0","0","0","0","0%","0","0%","0","0","49.08","0","0","0"
"2024-07-20(六)","googleplay","新加坡","0","1","-","-","-","-","0%","0","0%","0","-","15.28","-","-","-"
"2024-07-20(六)","googleplay","巴西","1","2","-","-","-","-","0%","0","0%","0","-","16.14","-","-","-"
"2024-07-20(六)","AppStore","新加坡","0","4","0","0","0","0","0%","0","0%","0","0","36.51","0","0","0"
"2024-07-20(六)","AppStore","菲律宾","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","加拿大","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","新西兰","0","1","-","-","-","-","0%","0","0%","0","-","135.53","-","-","-"
"2024-07-20(六)","googleplay","法国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","智利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","德国","0","1","-","-","-","-","0%","0","0%","0","-","153.6","-","-","-"
"2024-07-20(六)","AppStore","俄罗斯","0","1","-","-","-","-","0%","0","0%","0","-","13.7","-","-","-"
"2024-07-20(六)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","德国","0","2","0","0","0","1","0%","0","0%","0","0","151.29","0","0","0"
"2024-07-20(六)","googleplay","菲律宾","1","1","0","0","0","0","0%","0","0%","0","0","335.95","0","0","0"
"2024-07-20(六)","AppStore","印度尼西亚","0","1","0","0","0","1","0%","0","0%","0","0","54.57","0","0","0"
"2024-07-20(六)","googleplay","秘鲁","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","澳大利亚","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","巴西","0","1","0","0","0","1","0%","0","0%","0","0","7.68","0","0","0"
"2024-07-20(六)","googleplay","哥伦比亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","法国","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-20(六)","googleplay","厄瓜多尔","0","1","-","-","-","-","0%","0","0%","0","-","8.68","-","-","-"
"2024-07-20(六)","googleplay","英国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","意大利","0","2","-","-","-","-","0%","0","0%","0","-","89.1","-","-","-"
"2024-07-20(六)","AppStore","荷兰","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","瑞士","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","比利时","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","乌拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","AppStore","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","埃及","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-20(六)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
